"captured_at_local","solution_unique_name","friendly_name","solution_id","is_managed","version","created_on","modified_on","classification","source"
"2026-06-16T17:57:17-03:00","msdyn_ConversationInsight","Información de la conversación para la Plataforma omnicanal para Customer Service","311b8bb1-b0ed-49eb-8b50-60847abba9ba","True","9.0.26054.1016","28/11/2025 11:29:17","7/6/2026 07:11:38","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationOrchestration","Conversation Orchestration","bc45707a-2f81-4f96-a346-8ff771c5a85a","True","1.5.26061.1009","9/4/2026 08:13:09","11/6/2026 05:29:36","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationOrchestrationConfiguration","Configuración de orquestación de conversación","a4c63ab1-4336-44ae-a07b-d6ca57348964","True","1.5.26053.1016","9/4/2026 08:18:27","11/6/2026 05:29:48","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationOrchestrationPermissions__Public","ConversationOrchestration Security Access to Dataverse for Production","b675d96c-0536-4f63-9599-3f920464f88c","True","1.5.26033.1006","17/3/2026 02:20:05","17/3/2026 02:20:46","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationOrchestrationUX","Experiencia de usuario de la orquestación de conversaciones","178c5249-2068-4ee4-a1cb-fc63f497f75e","True","1.5.26053.1016","13/2/2026 09:26:48","11/6/2026 05:30:06","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationSummarizationAIRealtime","Resumen de conversaciones de IA de Customer Service en tiempo real","1c94f0a7-279d-4223-a8e0-2fd77f33afbf","True","1.2.24038.1","27/5/2026 10:20:36","27/5/2026 10:20:44","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ConversationToQueuePermissions__Public","Acceso de seguridad ConversationToQueue a Dataverse para la nube pública","4c324839-3388-4870-9d85-ba22efc8b6e5","True","1.10.0.14","6/5/2026 08:44:38","6/5/2026 08:50:46","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CopilotAnswerControl","Copilot answer control","90a8a268-e764-4fd0-9283-af1d96488ebe","True","9.1.2024085.240823014","27/11/2025 23:12:01","27/11/2025 23:12:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CopilotFeedback","CopilotFeedback","db8da822-ec28-440c-8381-d486ac3bfcb3","True","1.0.0.1","28/11/2025 02:20:18","28/11/2025 02:20:22","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CopilotTrustCenter","Centro de confianza de Copilot","7f0b35c1-2163-4370-b3d2-c01ea2ae8365","True","1.189.3424.5","28/11/2025 10:14:42","20/5/2026 05:25:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_Copresence","Copresencia","1e3de6f0-629b-4fad-8508-6257e16262e9","True","1.0.0.6","28/11/2025 01:17:31","4/2/2026 08:45:43","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSAdminCenterApp","Solución CSAdminCenterApp","eb1ebdd4-3d1b-47f8-9166-2e84e8ed6c4f","True","1.189.3424.5","28/11/2025 09:39:55","20/5/2026 05:14:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSCopilotPlugins","msdyn_CSCopilotPlugins","46f2cf5f-a278-4ce8-bbf4-1d2e5ecf49dc","True","9.2.26044.1061","28/11/2025 14:34:11","12/5/2026 09:02:31","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSIntelligence","msdyn_CSIntelligence","2f3255fe-5649-41a6-9788-3717ee2820b6","True","9.2.26044.1061","28/11/2025 14:23:29","12/5/2026 09:01:15","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSIntelligenceConfiguration","msdyn_CSIntelligenceConfiguration","53526213-c920-436a-b8df-249eb15684f8","True","9.2.26023.1035","28/11/2025 09:50:34","26/2/2026 07:25:51","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSIntelligenceCore","msdyn_CSIntelligenceCore","5d1671b1-1754-47bd-b866-94bac6b0bb61","True","9.2.26044.1061","28/11/2025 14:07:12","12/5/2026 08:52:49","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSIntelligentBot","msdyn_CSIntelligentBot","021325a8-3f5b-4cdb-812e-e159d80ee071","True","9.2.26044.1061","13/1/2026 07:15:48","12/5/2026 09:02:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSSurveyBase","CSSurveyBase","4cddb074-ed4d-4b5b-aba7-0dae6fcae11b","True","1.189.3424.5","28/11/2025 10:08:07","20/5/2026 05:19:10","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CSW_Configuration","msdyn_CSW_Configuration","40fa4432-a7d5-4c9a-ab97-7e56eefbab12","True","9.0.26034.1000","28/11/2025 09:52:41","15/4/2026 08:46:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceAnalyticsAnchor","Delimitador de la solución CustomerServiceAnalytics","b2dd9dc1-3871-42d5-bd80-b565048fc28a","True","9.0.26054.1016","28/11/2025 15:05:10","7/6/2026 07:14:16","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceHealth","Customer Service Health","53b5476b-7963-4a1a-966f-359a710a0bf4","True","1.0.0.332","28/11/2025 06:02:02","28/11/2025 06:02:12","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceIdentity_PROD","msdyn_CustomerServiceIdentity_PROD","342b1165-931d-46e1-b8c9-08a2fa38f4e5","True","9.2.26044.1061","28/11/2025 14:35:11","12/5/2026 09:10:30","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceMCP","msdyn_CustomerServiceMCP","8ced51cb-d5d3-49cd-90ef-c631f51f609d","True","9.2.26044.1061","13/1/2026 07:39:00","12/5/2026 09:08:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceSimulation","msdyn_CustomerServiceSimulation","17bf7925-48ea-45ec-9a15-f797df243643","True","9.2.26044.1061","13/1/2026 07:21:43","12/5/2026 09:02:44","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceWorkspace","msdyn_CustomerServiceWorkspace","922d534b-9a83-45eb-86c4-60fdb2fd79b3","True","9.0.26034.1000","28/11/2025 09:49:35","15/4/2026 08:45:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_CustomerServiceworkspaceChannels","Customer Service workspace y Omnicanal","2123eee9-c591-400d-8eb1-fbbacd2d10bd","True","1.10.25064.1017","27/5/2026 10:19:46","27/5/2026 10:20:01","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_D365ChannelDefinitions","D365ChannelDefinitions","49639aac-5338-4e11-89b0-38e5f5415685","True","1.1.63046.0","28/11/2025 07:40:19","8/4/2026 05:18:57","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_D365ChannelDefinitionsAnchor","D365ChannelDefinitionsAnchor","168b3a4e-4f95-47ce-b659-b616b1077da3","True","1.0.1.4","28/11/2025 07:51:49","28/11/2025 07:52:00","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_D365ChannelDefinitionsUser","D365ChannelDefinitionsUser","50c01bd9-adc3-4ded-9ac4-015a7dfec793","True","1.1.58639.0","28/11/2025 07:39:33","28/11/2025 12:16:36","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_D365CTQMIProd","D365 Conversation to queue Managed Identity","94f61f59-2d3d-4d76-ad11-605bafb228ba","True","1.5.26054.1001","28/11/2025 10:59:38","11/6/2026 04:52:01","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_D365RecordRoutingMIPROD","D365 RecordRouting Managed Identity","f267b466-7bf6-4094-8f92-9c8073b08097","True","1.5.26054.1011","28/11/2025 10:23:17","1/6/2026 07:06:10","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataEnrichmentAgentAppUser","Data Enrichment Agent AppUser","cbd1a319-7895-4471-bef2-bc2793e14b97","True","1.0.0.0","4/2/2026 06:13:04","16/6/2026 04:39:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataInsightsAndAnalytics","Análisis y conclusiones para Dynamics 365","1147e2a8-4c7a-4790-ad76-4b68df9c7adc","True","9.0.26054.1016","28/11/2025 13:12:29","7/6/2026 07:10:44","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataInsightsAndAnalyticsForOC","Conclusiones para la Plataforma Omnicanal para Customer Service","a61df081-5f08-4a1d-8546-310dd4a32134","True","9.0.26054.1016","28/11/2025 14:54:16","7/6/2026 07:11:54","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataInsightsAndAnalyticsForSA","Configuración de análisis y conclusiones para Aceleración de ventas (versión preliminar)","c19a7669-f395-4315-938a-c1bac8c2beb1","True","1.1.22045.2","28/11/2025 13:15:20","28/11/2025 13:16:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataLakeChangeTracking","Enable change tracking for system entities","31428048-306e-403d-a9ad-15ec9bb14e10","True","1.0.1.1","28/11/2025 01:25:52","28/11/2025 01:25:55","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DatalakeFolderPermissionsProd","Datalake Folder Permissions Prod","36010f50-64ac-45ab-b9b5-23888badfaeb","True","1.0.3.99","27/11/2025 23:20:09","27/11/2025 23:20:11","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataQualityAgent","Solución de agente de calidad de datos","a9a8f9ba-4c5f-4fd7-bba1-a5bf316c6a4c","True","9.1.26062.10002","4/2/2026 07:29:04","16/6/2026 04:52:54","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataSyncPostExternalChangeNotificationAPIs","DataSyncPostExternalChangeNotificationAPIs","51779cc4-6be9-4792-9816-3c0ef054a1a5","True","2.0.0.55","28/11/2025 00:48:07","28/11/2025 00:48:08","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataSyncState","DataSyncState","bf1dd3ac-4a6f-415d-be5e-1466493ce391","True","1.0.0.65","28/11/2025 00:47:09","28/11/2025 00:47:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DataSyncStateAPIs","DataSyncStateAPIs","88446250-1de5-47fe-90b8-8e97d1aa7fc4","True","1.0.0.56","28/11/2025 00:48:50","28/11/2025 00:48:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DealClosingAgent","Solución de Agente de cierre de ventas","a67146ef-4f9a-4591-a549-6629c9ee4e69","True","9.1.26062.10002","16/6/2026 04:43:06","16/6/2026 04:49:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DigitalSellingAppUser","Usuario de la aplicación de venta digital","8718aa06-af81-4e58-99ae-37f8d4f791c3","True","9.1.26062.10001","13/6/2026 04:18:33","13/6/2026 04:24:18","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DigitalSellingCommon","DigitalSellingCommon","b2fa4fd1-024b-4407-bb0a-1a95d849fc10","True","9.1.26062.10001","28/11/2025 12:40:36","13/6/2026 04:18:27","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_DirectDeviceSyncAPIs","DirectDeviceSyncAPIs","75c85718-f79f-41c4-afe0-987338c6e29d","True","1.5.0.0","28/11/2025 00:42:02","28/11/2025 00:42:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_EmailAddressValidation","Email Address Validation","8aaded91-e75b-40f2-957e-9879bcdfdf1e","True","1.0.0.4","28/11/2025 03:56:57","28/11/2025 03:57:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_EmailIntelligence","Inteligencia de correo electrónico","a84ab1a5-d86d-4f34-b988-b88919e8db4f","True","9.0.26052.2012","28/11/2025 10:12:50","20/5/2026 05:24:11","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_emailresolutionagent","Email Resolution Agent solution","7ddf6d48-f1cf-472a-afa6-d80c63db5387","True","9.0.26052.1008","1/5/2026 03:42:23","22/5/2026 02:25:50","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_EmailSentimentManagement","Opinión de entidad","a37d210c-4e50-48d5-9b8a-c3f0b3071bc1","True","9.0.26052.2012","17/1/2026 03:31:56","20/5/2026 05:24:40","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_entityintelligence","Inteligencia de entidades","0b6d754b-b9c3-49e2-b73b-427337adad9c","True","9.0.26052.2012","28/11/2025 10:11:52","20/5/2026 05:19:38","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_entityintelligencebase","Base de Inteligencia de entidades","b8ed75bd-c4fb-4fa5-ab26-a2d4bdabac9e","True","9.0.26052.2012","28/11/2025 10:10:32","20/5/2026 05:19:23","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ExplorationSettings","Exploration Settings","e728ccc4-5e09-464e-97a7-cfac410f8e85","True","1.0.0.2","28/11/2025 03:19:01","28/11/2025 03:19:03","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FCSPAIProductivityNSATDialog","PAI Producivity NSAT Dialog FCS.","aca244d6-a8bb-40d4-b040-d963d99b8ac0","True","1.0.0.0","28/11/2025 02:18:50","28/11/2025 02:18:52","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FeatureControlSetting","msdyn_FeatureControlSetting","bdbecbac-426c-4a20-b60d-e68866f10caf","True","1.0.0.6","27/11/2025 20:50:25","27/11/2025 20:50:30","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FeatureControlSettingPlugin","FeatureControlSettingPlugin","e4efb86e-aa5b-43ba-9a1a-e00d4ec661f9","True","1.0.0.22","27/11/2025 20:51:27","11/1/2026 06:34:37","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FlowApprovals","Microsoft Flow Approvals","35cd83be-456e-4faa-9d83-c40244afc804","True","2.2.8.0","27/11/2025 22:35:49","27/11/2025 22:35:49","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FlowApprovalsCore","Solución principal de aprobaciones de Microsoft Flow","0788bf48-b509-4cf2-94da-a953287bd9f7","True","2.2.8.0","27/11/2025 22:33:32","27/11/2025 22:35:06","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_Forecasting","Previsión","a1ec043f-6ea1-409a-9702-a8ed9295e5aa","True","9.0.26031.10001","28/11/2025 08:24:50","14/3/2026 08:01:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ForecastingAppUser","Forecasting AppUser","930d1684-df42-4f43-880e-e1b0bc500d4f","True","9.0.26054.10001","28/11/2025 08:24:03","3/6/2026 09:15:47","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FormPredict","FormPredict","835416f3-42d1-4da6-9f2b-d6a91553ca5d","True","1.0.0.1","28/11/2025 02:21:06","28/11/2025 02:21:09","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FormsInfraSettings","Configuración de infraestructura de formularios","01e77e23-bcdd-484f-b02b-38286b26a2e6","True","1.0.0.8","28/11/2025 02:13:26","28/11/2025 02:13:30","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FormsInsightSettings","Configuración de información del formulario","8abc1571-573c-4947-9fb2-9bda94e9b77d","True","1.0.0.5","28/11/2025 02:14:55","28/11/2025 02:15:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_FuzzySearchSettings","Configuración de búsqueda aproximada","11560d82-3218-4ad7-b4de-5871e2e6d777","True","1.0.0.2","31/3/2026 05:23:36","5/4/2026 17:48:48","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_GovernanceAgentClient","Governance Agent Client","c2e7d432-e837-4c77-8819-0481e337f18b","True","9.0.26052.1008","22/5/2026 02:20:07","22/5/2026 02:25:06","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_GovernanceAgentConfiguration","Governance Agent Configuration","4eab77aa-1438-49dd-bd19-f773425fa799","True","9.0.26052.1008","13/4/2026 03:23:55","22/5/2026 02:25:19","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_GovernanceAgentIdentityProd","Governance Agent Identity Production","512efde7-306a-4800-b597-5ec7a6250495","True","9.0.26052.1008","13/4/2026 03:08:08","22/5/2026 02:19:31","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_GovernanceAgentIntelligence","Governance Agent Intelligence","279432e7-2fe9-46b3-b007-b0d495786935","True","9.0.26052.1008","13/4/2026 03:08:58","22/5/2026 02:19:55","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ImageConfiguration","Configuración de imagen","ae50b7de-ae84-40a5-a637-c6bf9589949f","True","1.0.0.8","27/11/2025 20:58:03","27/11/2025 20:58:09","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ImageFileExtension","Esta solución incluye componentes introducidos por el equipo de modelado de datos","c319c27c-85ba-45f9-a9de-b4dcd72366f6","True","1.0.0.5","27/11/2025 20:57:19","27/11/2025 20:57:22","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InboxSolution","Solución de Bandeja de entrada","594d513e-a548-491e-9b5d-45e83bf662d3","True","1.0.26052.1005","28/11/2025 09:46:56","20/5/2026 05:15:15","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAnalyticsCommon","Paquete común de Análisis y conclusiones para Dynamics 365","0b939503-6bfb-43c8-9315-398731b3fe0a","True","9.0.26054.1016","28/11/2025 14:39:55","7/6/2026 07:09:08","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAnalyticsCopilotConfiguration","Configuración de Información para el análisis de Copilot","f1355b2a-d41e-4645-9dfa-432d3dd57c0a","True","9.0.26054.1016","28/11/2025 15:01:14","7/6/2026 07:12:24","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAnalyticsCSConfiguration","Configuración de conclusiones para Customer Service","5dd30be8-a21b-4896-96eb-d8bc3b46c7ad","True","9.0.26054.1016","28/11/2025 14:52:10","7/6/2026 07:11:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAnalyticsOCConfiguration","Configuración de conclusiones de la Plataforma omnicanal para Customer Service","5f393c06-7223-497e-8a99-93b7905d4762","True","9.0.26054.1016","28/11/2025 14:58:23","7/6/2026 07:12:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAnalyticsSAConfiguration","Configuración de análisis y conclusiones para Aceleración de ventas (versión preliminar)","855ef1fe-bf91-45d9-9cdc-57d66a439a61","True","1.1.22045.2","28/11/2025 13:16:48","28/11/2025 13:16:52","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAppPlatform","Insights App Platform Base","2e822f11-bbb6-4dea-83a3-35152853ce68","True","1.0.3.99","27/11/2025 23:16:07","27/11/2025 23:19:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsAppPlatformProd","Insights App Platform Prod","d3823665-d72a-4397-a72a-c0afb3b9a287","True","1.0.3.99","27/11/2025 23:15:22","27/11/2025 23:15:24","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsStoreApiManagedSolution","Insights Store API Managed Solution","49179dcd-6ec8-4669-9a02-82e44c0448d9","True","1.0.0.2","28/11/2025 01:25:10","28/11/2025 01:25:11","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InsightsStoreDataProvider","Insights Store Data Provider","9ada7722-e0fc-4bdb-ae59-ed91315a00ec","True","1.0.5.1","28/11/2025 01:24:13","28/11/2025 01:24:28","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_InstantEntity","Instant Entity APIs","a49b70ae-1791-4a46-a592-72b8328d08e8","True","1.0.0.15","27/1/2026 05:52:28","10/5/2026 19:06:07","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntelligentAgentEnhancer","Intelligent Agent Enhancer","ffe45142-ce7e-497d-b1ed-2471d2d63b82","True","9.0.26052.1008","22/5/2026 02:25:54","22/5/2026 02:34:14","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntelligentSupervisionPermissions__Public","Acceso de seguridad de IntelligentSupervision a Dataverse para la nube pública","0178d18b-287e-4eb2-9f36-27a0a11767d2","True","1.10.0.2","26/4/2026 06:41:44","26/4/2026 06:42:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntentAssist","msdyn_IntentAssist","a74d82e1-ea43-44e6-a1d6-2d4613af82f2","True","9.2.26044.1061","28/11/2025 14:32:05","12/5/2026 09:01:49","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntentEngineCore","msdyn_IntentEngineCore","73d8cebd-9b68-4049-ad10-2631ccee4a92","True","9.2.26044.1061","28/11/2025 14:13:09","12/5/2026 08:55:00","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntentEngineCoreConfiguration","msdyn_IntentEngineCoreConfiguration","e09a1faa-e29a-458b-a93a-2872767fbcdf","True","9.2.26044.1061","28/11/2025 14:22:32","12/5/2026 08:55:28","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IntentMIProd","msdyn_IntentMIProd","665d9dea-6547-4a40-8879-648cee979a5e","True","9.2.26044.1061","28/11/2025 14:12:20","12/5/2026 08:53:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_IoTAssetCommon","Común de activos de IoT","6d13b0de-a780-4397-a1e8-48091aa33080","True","1.10.3.0","28/11/2025 05:58:12","28/11/2025 05:58:38","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_JoinMeOnTeams","JoinMeOnTeams","d697e3d9-a583-42f9-ac19-97a42cad0bb6","True","9.0.26052.2012","28/11/2025 09:53:40","20/5/2026 05:15:33","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_KeywordSuggestionsAI","Sugerencias de palabras clave de IA de Customer Service","af222942-4856-4470-ad4f-b4574e2793b8","True","9.0.25044.1009","28/11/2025 09:58:25","28/11/2025 09:58:26","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_leadhygiene","Solución de Protección de clientes potenciales","6c2610cc-d818-4539-b28b-271f1605358f","True","9.1.2605.4001","28/11/2025 13:04:30","6/6/2026 03:06:42","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_leadhygienesitemap","Solución de mapa del sitio de Depuración de clientes potenciales","26b77c72-90ee-426c-ba5e-fa506359659b","True","9.1.2605.4001","28/11/2025 13:06:49","6/6/2026 03:06:56","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_LinkedInExtensions","LinkedInExtensions","8efc0a27-b42d-4baa-a0a9-8e09c1f4ad98","True","9.0.26034.10142","28/11/2025 08:21:41","11/4/2026 07:21:49","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_M365CopilotAppInfraSettings","M365 Copilot App Infra Settings","7839d513-be14-4c27-a05c-ddfb70a2fc3c","True","9.2.0.5","11/1/2026 07:06:21","17/5/2026 22:37:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_Macros","Macros","44373295-cc1f-44f8-a107-3318c4657ea3","True","9.2.26054.1001","28/11/2025 07:57:10","30/5/2026 02:08:45","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_MacrosDataForExperienceDesigner","Macros","882aadfe-1ed8-4ed4-9037-7ff68fc6f492","True","9.2.26054.1001","28/11/2025 08:00:46","30/5/2026 02:08:55","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_MacrosDataOmnichannel","Macros","eb59d881-8897-43d4-bacd-0ece47be1f16","True","9.2.1.373","28/11/2025 13:18:54","28/11/2025 13:19:04","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ManagedIdentityForServiceExtendedProd","Identidad administrada para el servicio ampliado","f47dc18b-bf61-4243-a5b3-137a2f7ce35c","True","9.0.26052.2012","28/11/2025 09:26:06","20/5/2026 04:58:38","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_McpServerAppElement","Solución AppElement para el servidor MCP.","9d80029b-cb93-4ed4-8195-1a8bcbb6fbeb","True","9.1.0.1","24/3/2026 10:16:28","24/3/2026 10:16:47","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_MicrosoftDefender","Microsoft Defender","44455409-4896-4975-a1a2-677f1a4299a3","True","2025.12.30.1","24/2/2026 03:47:51","24/2/2026 09:07:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_MobileAppsSolution","Mobile Apps Solution","7ce7666e-9aba-4d2d-8a3c-2b732786b5f6","True","202302.2.906.39","28/11/2025 01:21:14","5/4/2026 17:45:05","live_rows_confirmed","dataverse_webapi_solutions"
