"wave_id","metadata_id","tenant_id","environment_name","surface","source_artifact","target_entity_set","target_logical_name","canonical_id","display_name","classification","status","owner","evidence_ref","rollback","postcheck","validator","stop_condition","notes"
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:034","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:GestordeCopilotos:10351","GestordeCopilotos, 10351 count=4","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:035","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:GestordeCopilotos:10352","GestordeCopilotos, 10352 count=4","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:036","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:GestordeCopilotos:10353","GestordeCopilotos, 10353 count=38","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:037","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:GestordeCopilotos:20","GestordeCopilotos, 20 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:038","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:GestordeCopilotos:381","GestordeCopilotos, 381 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:039","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:MDE:20","MDE, 20 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:040","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:MDE:9","MDE, 9 count=17","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:041","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:sdu-runtime-control-plane:1","sdu_runtime_control_plane, 1 count=10","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:042","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:sdu-runtime-control-plane:9","sdu_runtime_control_plane, 9 count=9","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:043","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:1","SDUCapabilityControlPlane, 1 count=22","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:044","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10122","SDUCapabilityControlPlane, 10122 count=8","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:045","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10123","SDUCapabilityControlPlane, 10123 count=25","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:046","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10150","SDUCapabilityControlPlane, 10150 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:047","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10212","SDUCapabilityControlPlane, 10212 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:048","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10213","SDUCapabilityControlPlane, 10213 count=15","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:049","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:10220","SDUCapabilityControlPlane, 10220 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:050","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SDUCapabilityControlPlane:29","SDUCapabilityControlPlane, 29 count=9","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:051","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:1","SPGovernanceModel, 1 count=9","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:052","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10122","SPGovernanceModel, 10122 count=8","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:053","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10123","SPGovernanceModel, 10123 count=346","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:054","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10150","SPGovernanceModel, 10150 count=7","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:055","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10212","SPGovernanceModel, 10212 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:056","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10213","SPGovernanceModel, 10213 count=13","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:057","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10220","SPGovernanceModel, 10220 count=5","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:058","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10351","SPGovernanceModel, 10351 count=3","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:059","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10352","SPGovernanceModel, 10352 count=3","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:060","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:10353","SPGovernanceModel, 10353 count=36","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:061","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:29","SPGovernanceModel, 29 count=3","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:062","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:300","SPGovernanceModel, 300 count=1","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:063","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:380","SPGovernanceModel, 380 count=4","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:064","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:381","SPGovernanceModel, 381 count=4","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
"SDU-DV-METADATA-WAVE-20260616-01","metadata:solutioncomponent:065","858a0852-44a1-413e-a0fe-f053949797d6","HUBDesarrollo","solutioncomponent_summary","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","prepared_metadata_only","mon_sdu_source_artifact","sdu:sgin:solutioncomponent:SPGovernanceModel:9","SPGovernanceModel, 9 count=2","confirmada","METADATA_ONLY_PREPARED","SDU-CN / Corte Ejecutora","inventarios/DATAVERSE_SDU_SGIN_SOLUTIONCOMPONENTS_20260616.csv","No live write executed; rollback is remove/retire this metadata packet before apply.","Component summary remains reproducible from solutioncomponent inventory.","tools/validate_proj_cdx_workbench.ps1; skill quick_validate.py","component_query_error; target_identity_ambiguous; secret_detected","Prepared component summary for future Dataverse hydration."
