"path","git_status","tracked_kind","class","decision","root_bucket","size_bytes","exists","safe_to_ignore","safe_to_version","owner_gate"
"operativa/GATE_0.3.16_GOVERNANCE_CI_PATH_COVERAGE_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.16_GOVERNANCE_CI_PATH_COVERAGE_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.17_NO_PS_VALIDATOR_WIRING_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.17_NO_PS_VALIDATOR_WIRING_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.18_MCP_CODEX_CLOUD_PREFLIGHT_CHECKOUT_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.18_MCP_CODEX_CLOUD_PREFLIGHT_CHECKOUT_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.19_LOCAL_SYNTHETIC_HARNESS_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.19_LOCAL_SYNTHETIC_HARNESS_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.20_CHANGE_AWARE_EVIDENCE_REFRESH_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.20_CHANGE_AWARE_EVIDENCE_REFRESH_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.4_DATAVERSE_DEV_PRECHECK_PATCH_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.4_DATAVERSE_DEV_PRECHECK_PATCH_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.3.5_POWER_AUTOMATE_VALIDATOR_PATCH_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.3.5_POWER_AUTOMATE_VALIDATOR_PATCH_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.0_BRIDGE_AUTH_VALIDATOR_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.10_SDU_CN_PROMPT_TOOL_ENUM_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.11_SDU_CN_VALIDATOR_CI_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.12_CABINA_RUNTIME_CI_LOGS_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.1_BRIDGE_LOOPBACK_MCP_GATING_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.2_POWER_AUTOMATE_VALIDATOR_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.3_DATAVERSE_DEV_PRECHECK_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.4_GOVERNANCE_CI_PATHS_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.5_NO_PS_VALIDATOR_WIRING_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.6_MCP_CODEX_CHECKOUT_DEPTH_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.7_SYNTHETIC_HARNESS_FIXTURE_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.8_CHANGE_AWARE_EVIDENCE_REGEN_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.4.9_SDU_CN_GATE_IDS_PATCH_PLAN_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.5.0_EXECUTION_DECISION_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/GATE_0.5.0_REMOTE_PATCH_EXECUTION_STATUS_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_0.5.1_BRIDGE_LOOPBACK_MCP_GATING_STATUS_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_ID_CROSSWALK_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GATE_REGISTRY_G1_G31_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GITHUB_ISSUE_PREP_GATE_FIX_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/GITHUB_LABEL_GATE_PACKET_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/HUELLA_ATOMICA_CORTE_PROPOSITO_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/HUELLA_ATOMICA_SESHAT_HOME_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/INFORME_CRONOLOGICO_CIERRE_20260615_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/INVENTARIO_FINAL_PC_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/LOCAL_BRIDGE_AUTH_HARDENING_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/LOCAL_BRIDGE_AUTH_RISK_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/MANDATO_REVISION_AGENTES_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MANIFESTS.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/MANIFIESTO_SDU_ESCRIBANIA_BITSCH_BORRADOR_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MAPA.md"," M","tracked","BUSINESS_DOCUMENT","VERSIONABLE_CANON","operativa","1367","True","False","True","False"
"operativa/MAPA_CORTO.md"," M","tracked","CONFIG","VERSIONABLE_CANON","operativa","1903","True","False","True","False"
"operativa/MAPA_SGIN_SPGOVERNANCE_SDU_DATAVERSE_WAVE_20260616.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MAPA_SGIN_SPGOVERNANCE_SDU_DATAVERSE_WAVE_20260616.md"," D","deleted","CONFIG","VERSIONABLE_CANON","operativa",,"False","False","True","False"
"operativa/MATRIX_REPO_STRUCTURE_AUDITORIA_CORTE_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/MATRIZ_AJUSTES_POST_AUDITORIA_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_AUDITORIA_CORTE_CUMPLIMIENTO_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_AUDITORIA_CORTE_RIESGO_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_AUDITORIA_CORTE_RUNTIME_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_AUDITORIA_CORTE_TECNICA_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_DECISION_MUTACIONES_5_PLUS_1_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_G7_MULTIREPO_20260623.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_HUELLA_AGENTES_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_HUELLA_AGENTES_WAVE_ATOMICA_METADATA_20260616.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_PLAN_MAESTRO_ATOMICO_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_PLAN_MAESTRO_ATOMICO_20260617.csv.meta.json"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.csv.meta.json"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_RAMAS_HISTORICAS_20260615.xlsx"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_REPOS_GIT_MAIN_ONLY_20260615.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_REPOS_GIT_MAIN_ONLY_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_REPOS_GIT_MAIN_ONLY_20260615.xlsx"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MATRIZ_SKILLS_TOOLS_RECETAS_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MAXIMO_ESTADO_REAL_SUPERFICIES_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MAX_STATE_REACHED_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MAX_STATE_REACHED_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/METODO.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MICROSOFT_SGIN_HITOS_CONSOLIDATION_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MICROSOFT_TENANT_LIVE_SUMMARY_20260616.json"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/MULTIREPO_SNAPSHOT_STATUS_20260623.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/NOMENCLATURA_CADENA_OPERATIVA_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_AGENTES_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_AGENTES_MICROSOFT_PRELIMINAR_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_BUSQUEDA_HISTORIA_CORTE_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_CORTE_WORKBENCH_COMPLETION_20260617.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_DESPACHO_AGENTES_WAVE_ATOMICA_METADATA_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_PROMOCION_CORTE_PROPOSITO_SHAREPOINT_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_PROMOCION_HUELLA_ATOMICA_TENANT_DATAVERSE_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_PROMOCION_SESHAT_HOME_SHAREPOINT_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_RESOLUCION_SUPERFICIES_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_SALIDA_CORTE_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDEN_SALIDA_CORTE_20260616_RESULTADOS.json"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDERS_0.2.x_INDEX_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDERS_0.3.x_EXECUTION_INDEX_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/ORDERS_0.4.x_REMOTE_PATCH_WAVE_INDEX_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/OWNER_AUTHORIZATION_0.5.x_CONTROLLED_REMOTE_PATCH_WAVE_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/OWNER_AUTHORIZATION_GATE_0.5.0_BRIDGE_AUTH_FAIL_CLOSED_20260622.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PAQUETES_ROUTER_AGENTS_CODEX_CLOUD_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PENDIENTES_HOY_20260617.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PENDIENTES_NORMALIZADOS_POST_PAQUETES_ROUTER_CLOUD_20260617.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PLANNER_TASKS_SANITIZED_COUNTS_20260616.json"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PLAN_CIERRE_UNIVERSAL_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PLAN_COMPLETAR_ESTRUCTURA.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PLAN_MAESTRO_ATOMICO_TENANT_DATAVERSE_CODEX_CLOUD_20260617.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PLAN_PRELIMINAR_MICROSOFT_LIVE_READ_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/POLITICA_RAMAS_VERSIONADO_20260615.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/POWER_AUTOMATE_VALIDATOR_GAP_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PR130_CONSTITUTION_DRIFT_MATRIX_20260622.csv"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/PRELIMINARES_CIERRE_TOTAL_20260616.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PROJEC_CDX_CI_DEPENDABOT_HYGIENE_20260622.csv"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PROMPT_CIERRE_WAVE.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/PROMPT_NUEVO_HILO.md"," D","deleted","LEGACY_READONLY","DEFERRED_WITH_REASON","operativa",,"False","False","False","True"
"operativa/READBACK_0.2.x_GATE_CHAIN_CLOSEOUT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.3.x_EXECUTION_SEQUENCE_PREPARED_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.3.x_POST_0.3.0_SEQUENCE_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.4.x_REMOTE_PATCH_WAVE_CLOSEOUT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.4.x_REMOTE_PATCH_WAVE_MATRIX_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.4.x_REMOTE_PATCH_WAVE_READY_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_0.5.x_CONTROLLED_REMOTE_PATCH_SEQUENCE_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_AB_CANON_CONTEXT_CLOSE_DECISION_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BASELINE_0.2.x_EXTENDED_PACKETS_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BOUNDARY_CANON_CONFLICT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BOUNDARY_MATRIX_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BOUNDARY_MATRIX_RECONCILIATION_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_BRANCH_ORGANIZATION_20260618.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CABINA_GOBIERNO_TOTAL_PLAN_FIRST_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CABINA_IDE_CONTROL_PLANE_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CABINA_OPERATING_SYSTEM_CONSOLIDATED_TO_PR96_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CABINA_TOTAL_STACK_WARNINGS_CLOSEOUT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CANON_SOURCE_AUTHORITY_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CDF_CONTEXT_EVIDENCE_SPLIT_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CDF_LANE_B_CORTE_AGENT_INDEX_TARGET_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CDF_SESHAT_RESTO_CORTE_DELEGATION_20260616.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CHANGE_AWARE_EVIDENCE_FRESHNESS_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CIERRE_20260615.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CIERRE_PESO_REDUCIDO_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CLOUD_DATAVERSE_PREFLIGHT_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CODEX_CLOUD_BRIDGE_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CODEX_CLOUD_SDK_LAUNCH_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CODEX_GLOBAL_STATE_REFRESH_BROWSER_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CONTROL_CONFIG_CODEX_20260618.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_CONTROL_SURFACES_RECONCILIATION_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_LIVE_READ_JSON_BOM_REPAIR_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_POINTER_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_POINTER_INDICE_CORTE_AGENTES_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_POWER_PLATFORM_TENANT_ESCRIBANIA_BITSCH_20260616.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_RUNTIME_REGISTRY_CARDINALITY_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DATAVERSE_WORKBOOK_BINDING_20260618.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_DOC_QUALITY_SWEEP_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EMAIL_DELTA_ALL_PACKAGES_CLOSEOUT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EMAIL_DELTA_TRIAGE_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EMAIL_RESCAN_DELTA_INTAKE_EXTENDED_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EVIDENCE_PATH_CARDINALITY_SWEEP_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EXTENDED_0.2.x_GATE_CHAIN_CLOSEOUT_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EXTERNAL_GATE_QUEUE_0.2.x_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_EXTERNAL_GATE_QUEUE_EXTENDED_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_FAN_IN_AGENTES_WAVE_ATOMICA_METADATA_20260616.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_FAN_IN_CORTE_WORKBENCH_COMPLETION_20260617.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_FAN_IN_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_FULL_ACTIVATION_RECONCILIATION_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_FULL_EXTERNAL_GATE_QUEUE_0.2.x_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_G1_LABEL_TAXONOMY_GATE_v0.6.0-rc1_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
"operativa/READBACK_G2_REMOTE_BRANCH_PUSH_CANDIDATE_v0.6.0-rc1_20260622.md"," D","deleted","EVIDENCE","VERSIONABLE_READBACK","operativa",,"False","False","True","False"
